"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
">>-o+o","6","H","babbage","WS","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 10\nOutput:","1","11","0"
">>-o+o","6","H","babbage","WS","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 00101\nOutput:","01","101","0"
">>-o+o","6","H","babbage","WS","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 00110\nOutput:","01","111","0"
">>-o+o","6","H","babbage","WS","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 0\nOutput:","1","1","1"
">>-o+o","6","H","babbage","AS I","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 0101\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 0111\nOutput:","01","01","1"
">>-o+o","6","H","babbage","AS I","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 0101\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 10\nOutput:","1","10","0"
">>-o+o","6","H","babbage","AS I","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 0101\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 00101\nOutput:","01","0101","0"
">>-o+o","6","H","babbage","AS I","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 0101\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 00110\nOutput:","01","111","0"
">>-o+o","6","H","babbage","AS I","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 0101\nOutput: -\n\nInput: 1\nOutput: 1\n\nInput: 0\nOutput:","1","1","1"
">>-o+o","6","H","babbage","AS II","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 0110\nOutput: 01\n\nInput: 0111\nOutput:","01","01","1"
">>-o+o","6","H","babbage","AS II","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 0110\nOutput: 01\n\nInput: 10\nOutput:","1","-","0"
">>-o+o","6","H","babbage","AS II","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 0110\nOutput: 01\n\nInput: 00101\nOutput:","01","01","1"
">>-o+o","6","H","babbage","AS II","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 0110\nOutput: 01\n\nInput: 00110\nOutput:","01","01","1"
">>-o+o","6","H","babbage","AS II","Input: -\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 0110\nOutput: 01\n\nInput: 0\nOutput:","1","1","1"
">-[o-]","6","H","babbage","WS","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput:","0","01","0"
">-[o-]","6","H","babbage","WS","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0101\nOutput:","0","0101","0"
">-[o-]","6","H","babbage","WS","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0110\nOutput:","0","0110","0"
">-[o-]","6","H","babbage","WS","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 00100\nOutput:","-","00100","0"
">-[o-]","6","H","babbage","WS","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 11\nOutput:","0","-","0"
">-[o-]","6","H","babbage","AS I","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: 00\nOutput: -\n\nInput: 01\nOutput:","0","-","0"
">-[o-]","6","H","babbage","AS I","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput:","0","0","1"
">-[o-]","6","H","babbage","AS I","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: 00\nOutput: -\n\nInput: 0110\nOutput:","0","0","1"
">-[o-]","6","H","babbage","AS I","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: 00\nOutput: -\n\nInput: 00100\nOutput:","-","0","0"
">-[o-]","6","H","babbage","AS I","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: 00\nOutput: -\n\nInput: 11\nOutput:","0","-","0"
">-[o-]","6","H","babbage","AS II","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 10\n\nInput: -\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 01\nOutput:","0","10","0"
">-[o-]","6","H","babbage","AS II","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 10\n\nInput: -\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 0101\nOutput:","0","10","0"
">-[o-]","6","H","babbage","AS II","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 10\n\nInput: -\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 0110\nOutput:","0","10","0"
">-[o-]","6","H","babbage","AS II","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 10\n\nInput: -\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 00100\nOutput:","-","10","0"
">-[o-]","6","H","babbage","AS II","Input: 1\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput: 10\n\nInput: -\nOutput: 10\n\nInput: 100\nOutput: -\n\nInput: 11\nOutput:","0","10","0"
">>[+o]","6","H","babbage","WS","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 0\nOutput:","-","1","0"
">>[+o]","6","H","babbage","WS","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 0101\nOutput:","1","0001","0"
">>[+o]","6","H","babbage","WS","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 111\nOutput:","-","-","1"
">>[+o]","6","H","babbage","WS","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 001\nOutput:","-","1","0"
">>[+o]","6","H","babbage","WS","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 011\nOutput:","-","1","0"
">>[+o]","6","H","babbage","AS I","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 10101\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0\nOutput:","-","-","1"
">>[+o]","6","H","babbage","AS I","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 10101\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0101\nOutput:","1","-","0"
">>[+o]","6","H","babbage","AS I","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 10101\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 111\nOutput:","-","-","1"
">>[+o]","6","H","babbage","AS I","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 10101\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 001\nOutput:","-","-","1"
">>[+o]","6","H","babbage","AS I","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 10101\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 011\nOutput:","-","-","1"
">>[+o]","6","H","babbage","AS II","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 10110\nOutput: -\n\nInput: 110\nOutput: 1\n\nInput: 0\nOutput:","-","-","1"
">>[+o]","6","H","babbage","AS II","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 10110\nOutput: -\n\nInput: 110\nOutput: 1\n\nInput: 0101\nOutput:","1","-","0"
">>[+o]","6","H","babbage","AS II","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 10110\nOutput: -\n\nInput: 110\nOutput: 1\n\nInput: 111\nOutput:","-","-","1"
">>[+o]","6","H","babbage","AS II","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 10110\nOutput: -\n\nInput: 110\nOutput: 1\n\nInput: 001\nOutput:","-","1","0"
">>[+o]","6","H","babbage","AS II","Input: 00\nOutput: -\n\nInput: 000\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 10110\nOutput: -\n\nInput: 110\nOutput: 1\n\nInput: 011\nOutput:","-","-","1"
"o>-oo","5","H","babbage","WS","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 10\nOutput:","1","011","0"
"o>-oo","5","H","babbage","WS","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput:","100","011","0"
"o>-oo","5","H","babbage","WS","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 100\nOutput:","1","011","0"
"o>-oo","5","H","babbage","WS","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 101\nOutput:","1","011","0"
"o>-oo","5","H","babbage","WS","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 0101\nOutput:","000","0101","0"
"o>-oo","5","H","babbage","AS I","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 0100\nOutput: 000\n\nInput: 01\nOutput: 000\n\nInput: 10\nOutput:","1","000","0"
"o>-oo","5","H","babbage","AS I","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 0100\nOutput: 000\n\nInput: 01\nOutput: 000\n\nInput: 11\nOutput:","100","000","0"
"o>-oo","5","H","babbage","AS I","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 0100\nOutput: 000\n\nInput: 01\nOutput: 000\n\nInput: 100\nOutput:","1","000","0"
"o>-oo","5","H","babbage","AS I","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 0100\nOutput: 000\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput:","1","000","0"
"o>-oo","5","H","babbage","AS I","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 0100\nOutput: 000\n\nInput: 01\nOutput: 000\n\nInput: 0101\nOutput:","000","000","1"
"o>-oo","5","H","babbage","AS II","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 111\n\nInput: 10100\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 10\nOutput:","1","011","0"
"o>-oo","5","H","babbage","AS II","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 111\n\nInput: 10100\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 11\nOutput:","100","111","0"
"o>-oo","5","H","babbage","AS II","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 111\n\nInput: 10100\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 100\nOutput:","1","011","0"
"o>-oo","5","H","babbage","AS II","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 111\n\nInput: 10100\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 101\nOutput:","1","01","0"
"o>-oo","5","H","babbage","AS II","Input: 0\nOutput: 011\n\nInput: 00\nOutput: 0\n\nInput: 1\nOutput: 111\n\nInput: 10100\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 0101\nOutput:","000","01","0"
">[o+o]","6","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 110\nOutput:","1","111","0"
">[o+o]","6","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 10\nOutput:","011","011","1"
">[o+o]","6","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 11110\nOutput:","1","011110","0"
">[o+o]","6","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 111\nOutput:","1","011","0"
">[o+o]","6","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 1110\nOutput:","1","1111","0"
">[o+o]","6","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 11101\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 110\nOutput:","1","111","0"
">[o+o]","6","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 11101\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 10\nOutput:","011","011","1"
">[o+o]","6","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 11101\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 11110\nOutput:","1","1","1"
">[o+o]","6","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 11101\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 111\nOutput:","1","-","0"
">[o+o]","6","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 11101\nOutput: 1\n\nInput: 1\nOutput: -\n\nInput: 1110\nOutput:","1","-","0"
">[o+o]","6","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 101\nOutput: 011\n\nInput: 1101\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 110\nOutput:","1","-","0"
">[o+o]","6","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 101\nOutput: 011\n\nInput: 1101\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 10\nOutput:","011","-","0"
">[o+o]","6","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 101\nOutput: 011\n\nInput: 1101\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 11110\nOutput:","1","11110","0"
">[o+o]","6","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 101\nOutput: 011\n\nInput: 1101\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 111\nOutput:","1","111","0"
">[o+o]","6","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 00\nOutput: 011\n\nInput: 101\nOutput: 011\n\nInput: 1101\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput:","1","-","0"
">[o<]","5","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: -\nOutput:","-","-","1"
">[o<]","5","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 1\nOutput:","-","0","0"
">[o<]","5","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 00100\nOutput:","00","01100","0"
">[o<]","5","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 1111\nOutput:","11","0111","0"
">[o<]","5","H","babbage","WS","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 11\nOutput:","11","00","0"
">[o<]","5","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 110\nOutput: 11\n\nInput: 1110\nOutput: 11\n\nInput: -\nOutput:","-","-","1"
">[o<]","5","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 110\nOutput: 11\n\nInput: 1110\nOutput: 11\n\nInput: 1\nOutput:","-","0","0"
">[o<]","5","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 110\nOutput: 11\n\nInput: 1110\nOutput: 11\n\nInput: 00100\nOutput:","00","00","1"
">[o<]","5","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 110\nOutput: 11\n\nInput: 1110\nOutput: 11\n\nInput: 1111\nOutput:","11","11","1"
">[o<]","5","H","babbage","AS I","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 110\nOutput: 11\n\nInput: 1110\nOutput: 11\n\nInput: 11\nOutput:","11","11","1"
">[o<]","5","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 11110\nOutput: 11\n\nInput: 11111\nOutput: 11\n\nInput: 00011\nOutput: 00\n\nInput: -\nOutput:","-","-","1"
">[o<]","5","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 11110\nOutput: 11\n\nInput: 11111\nOutput: 11\n\nInput: 00011\nOutput: 00\n\nInput: 1\nOutput:","-","0","0"
">[o<]","5","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 11110\nOutput: 11\n\nInput: 11111\nOutput: 11\n\nInput: 00011\nOutput: 00\n\nInput: 00100\nOutput:","00","00","1"
">[o<]","5","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 11110\nOutput: 11\n\nInput: 11111\nOutput: 11\n\nInput: 00011\nOutput: 00\n\nInput: 1111\nOutput:","11","11","1"
">[o<]","5","H","babbage","AS II","Input: 0\nOutput: -\n\nInput: 10\nOutput: 01\n\nInput: 11110\nOutput: 11\n\nInput: 11111\nOutput: 11\n\nInput: 00011\nOutput: 00\n\nInput: 11\nOutput:","11","11","1"
">+[-o]","6","H","babbage","WS","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 00\nOutput:","0","0","1"
">+[-o]","6","H","babbage","WS","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 001\nOutput:","0","0","1"
">+[-o]","6","H","babbage","WS","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 01\nOutput:","-","0","0"
">+[-o]","6","H","babbage","WS","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 1000\nOutput:","0","0","1"
">+[-o]","6","H","babbage","WS","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 11001\nOutput:","-","-","1"
">+[-o]","6","H","babbage","AS I","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 00\nOutput:","0","-","0"
">+[-o]","6","H","babbage","AS I","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 001\nOutput:","0","-","0"
">+[-o]","6","H","babbage","AS I","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
">+[-o]","6","H","babbage","AS I","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 1000\nOutput:","0","-","0"
">+[-o]","6","H","babbage","AS I","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: -\n\nInput: 11001\nOutput:","-","-","1"
">+[-o]","6","H","babbage","AS II","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 000\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 11000\nOutput: -\n\nInput: 00\nOutput:","0","0","1"
">+[-o]","6","H","babbage","AS II","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 000\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 11000\nOutput: -\n\nInput: 001\nOutput:","0","0","1"
">+[-o]","6","H","babbage","AS II","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 000\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 11000\nOutput: -\n\nInput: 01\nOutput:","-","0","0"
">+[-o]","6","H","babbage","AS II","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 000\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 11000\nOutput: -\n\nInput: 1000\nOutput:","0","0","1"
">+[-o]","6","H","babbage","AS II","Input: 10\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 000\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 11000\nOutput: -\n\nInput: 11001\nOutput:","-","-","1"
"+oo>-o","6","H","babbage","WS","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 11\nOutput:","-","001","0"
"+oo>-o","6","H","babbage","WS","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 1000\nOutput:","-","001","0"
"+oo>-o","6","H","babbage","WS","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput:","110","001","0"
"+oo>-o","6","H","babbage","WS","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 111\nOutput:","-","-","1"
"+oo>-o","6","H","babbage","WS","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 000\nOutput:","11","001","0"
"+oo>-o","6","H","babbage","AS I","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 11\n\nInput: 11\nOutput:","-","-","1"
"+oo>-o","6","H","babbage","AS I","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 11\n\nInput: 1000\nOutput:","-","001","0"
"+oo>-o","6","H","babbage","AS I","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 11\n\nInput: 01\nOutput:","110","-","0"
"+oo>-o","6","H","babbage","AS I","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 11\n\nInput: 111\nOutput:","-","-","1"
"+oo>-o","6","H","babbage","AS I","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 11\n\nInput: 000\nOutput:","11","001","0"
"+oo>-o","6","H","babbage","AS II","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 01111\nOutput: 110\n\nInput: 1111\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 11\nOutput:","-","-","1"
"+oo>-o","6","H","babbage","AS II","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 01111\nOutput: 110\n\nInput: 1111\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 1000\nOutput:","-","-","1"
"+oo>-o","6","H","babbage","AS II","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 01111\nOutput: 110\n\nInput: 1111\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 01\nOutput:","110","-","0"
"+oo>-o","6","H","babbage","AS II","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 01111\nOutput: 110\n\nInput: 1111\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 111\nOutput:","-","-","1"
"+oo>-o","6","H","babbage","AS II","Input: -\nOutput: 001\n\nInput: 10\nOutput: -\n\nInput: 01111\nOutput: 110\n\nInput: 1111\nOutput: -\n\nInput: 0\nOutput: 111\n\nInput: 000\nOutput:","11","00","0"
"[>o<+]","6","H","babbage","WS","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 0\nOutput:","-","00","0"
"[>o<+]","6","H","babbage","WS","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 01\nOutput:","11","00","0"
"[>o<+]","6","H","babbage","WS","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 111\nOutput:","1","00","0"
"[>o<+]","6","H","babbage","WS","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 1000\nOutput:","0","00","0"
"[>o<+]","6","H","babbage","WS","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 1001\nOutput:","0","00","0"
"[>o<+]","6","H","babbage","AS I","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 10111\nOutput: 0\n\nInput: 0\nOutput:","-","00","0"
"[>o<+]","6","H","babbage","AS I","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 10111\nOutput: 0\n\nInput: 01\nOutput:","11","00","0"
"[>o<+]","6","H","babbage","AS I","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 10111\nOutput: 0\n\nInput: 111\nOutput:","1","0","0"
"[>o<+]","6","H","babbage","AS I","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 10111\nOutput: 0\n\nInput: 1000\nOutput:","0","0","1"
"[>o<+]","6","H","babbage","AS I","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: 1\nOutput: -\n\nInput: 10111\nOutput: 0\n\nInput: 1001\nOutput:","0","0","1"
"[>o<+]","6","H","babbage","AS II","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 1\n\nInput: 0111\nOutput: 11\n\nInput: 0\nOutput:","-","00","0"
"[>o<+]","6","H","babbage","AS II","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 1\n\nInput: 0111\nOutput: 11\n\nInput: 01\nOutput:","11","00","0"
"[>o<+]","6","H","babbage","AS II","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 1\n\nInput: 0111\nOutput: 11\n\nInput: 111\nOutput:","1","111","0"
"[>o<+]","6","H","babbage","AS II","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 1\n\nInput: 0111\nOutput: 11\n\nInput: 1000\nOutput:","0","00","0"
"[>o<+]","6","H","babbage","AS II","Input: 00\nOutput: 00\n\nInput: 10\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 11\nOutput: 1\n\nInput: 0111\nOutput: 11\n\nInput: 1001\nOutput:","0","00","0"
"+o[o-]","6","H","babbage","WS","Input: 0\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: 01\nOutput:","110","-","0"
"+o[o-]","6","H","babbage","WS","Input: 0\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: 10\nOutput:","-","-","1"
"+o[o-]","6","H","babbage","WS","Input: 0\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput:","110","00","0"
"+o[o-]","6","H","babbage","WS","Input: 0\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: 11110\nOutput:","-","11110","0"
"+o[o-]","6","H","babbage","WS","Input: 0\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: 01001\nOutput:","110","01001","0"
"+o[o-]","6","H","babbage","AS I","Input: 0\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 01\nOutput:","110","-","0"
"+o[o-]","6","H","babbage","AS I","Input: 0\nOutput: 110\n\nInput: 1\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 10\nOutput:","-","-","1"
