"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
"+[o+]","5","H","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 10\nOutput:","-","-","1"
"+[o+]","5","H","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 00110\nOutput:","1","-","0"
"+[o+]","5","H","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 010\nOutput:","1","-","0"
"+[o+]","5","H","davinci","AS II","Input: 10\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 110\nOutput: -\n\nInput: 111\nOutput: -\n\nInput: 0101\nOutput:","1","-","0"
">oo<-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 101\nOutput:","000","-","0"
">oo<-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 110\nOutput:","110","-","0"
">oo<-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 111\nOutput:","110","-","0"
">oo<-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 100\nOutput:","000","-","0"
">oo<-o","6","H","davinci","WS","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 001\nOutput:","00","-","0"
">oo<-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 101\nOutput:","000","000","1"
">oo<-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 110\nOutput:","110","000","0"
">oo<-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 111\nOutput:","110","000","0"
">oo<-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 100\nOutput:","000","000","1"
">oo<-o","6","H","davinci","AS I","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 001\nOutput:","00","-","0"
">oo<-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 0101\nOutput: 11\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 101\nOutput:","000","000","1"
">oo<-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 0101\nOutput: 11\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 110\nOutput:","110","-","0"
">oo<-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 0101\nOutput: 11\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 111\nOutput:","110","000","0"
">oo<-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 0101\nOutput: 11\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 100\nOutput:","000","-","0"
">oo<-o","6","H","davinci","AS II","Input: 0\nOutput: -\n\nInput: 11\nOutput: 110\n\nInput: 10101\nOutput: 000\n\nInput: 10110\nOutput: 000\n\nInput: 0101\nOutput: 11\n\nInput: 1\nOutput: -\n\nInput: -\nOutput: -\n\nInput: 001\nOutput:","00","-","0"
"-o>>o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 101\nOutput:","01","-","0"
"-o>>o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 1111\nOutput:","01","-","0"
"-o>>o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11110\nOutput:","01","-","0"
"-o>>o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 1100\nOutput:","00","-","0"
"-o>>o","5","H","davinci","WS","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 111\nOutput:","01","-","0"
"-o>>o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 101\nOutput:","01","-","0"
"-o>>o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 1111\nOutput:","01","-","0"
"-o>>o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 11110\nOutput:","01","10","0"
"-o>>o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 1100\nOutput:","00","10","0"
"-o>>o","5","H","davinci","AS I","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 111\nOutput:","01","-","0"
"-o>>o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 1110\nOutput: 01\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput:","01","-","0"
"-o>>o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 1110\nOutput: 01\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 1111\nOutput:","01","1","0"
"-o>>o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 1110\nOutput: 01\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 11110\nOutput:","01","01","1"
"-o>>o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 1110\nOutput: 01\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 1100\nOutput:","00","01","0"
"-o>>o","5","H","davinci","AS II","Input: 00\nOutput: -\n\nInput: 01\nOutput: -\n\nInput: -\nOutput: 1\n\nInput: 1\nOutput: 0\n\nInput: 11101\nOutput: 01\n\nInput: 1101\nOutput: 00\n\nInput: 1110\nOutput: 01\n\nInput: 1\nOutput: 0\n\nInput: 01\nOutput: -\n\nInput: 111\nOutput:","01","1","0"
">>+ooo","6","H","davinci","WS","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0\nOutput:","000","000","1"
">>+ooo","6","H","davinci","WS","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 00101\nOutput:","-","-","1"
">>+ooo","6","H","davinci","WS","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0100\nOutput:","111","-","0"
">>+ooo","6","H","davinci","WS","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 100\nOutput:","111","-","0"
">>+ooo","6","H","davinci","WS","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 00\nOutput:","000","000","1"
">>+ooo","6","H","davinci","AS I","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 0\nOutput:","000","000","1"
">>+ooo","6","H","davinci","AS I","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 00101\nOutput:","-","-","1"
">>+ooo","6","H","davinci","AS I","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 0100\nOutput:","111","-","0"
">>+ooo","6","H","davinci","AS I","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 100\nOutput:","111","-","0"
">>+ooo","6","H","davinci","AS I","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 00\nOutput:","000","-","0"
">>+ooo","6","H","davinci","AS II","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 11\nOutput: 000\n\nInput: 00100\nOutput: -\n\nInput: 1\nOutput: 000\n\nInput: 0\nOutput:","000","000","1"
">>+ooo","6","H","davinci","AS II","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 11\nOutput: 000\n\nInput: 00100\nOutput: -\n\nInput: 1\nOutput: 000\n\nInput: 00101\nOutput:","-","-","1"
">>+ooo","6","H","davinci","AS II","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 11\nOutput: 000\n\nInput: 00100\nOutput: -\n\nInput: 1\nOutput: 000\n\nInput: 0100\nOutput:","111","-","0"
">>+ooo","6","H","davinci","AS II","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 11\nOutput: 000\n\nInput: 00100\nOutput: -\n\nInput: 1\nOutput: 000\n\nInput: 100\nOutput:","111","-","0"
">>+ooo","6","H","davinci","AS II","Input: 101\nOutput: -\n\nInput: -\nOutput: 000\n\nInput: 0011\nOutput: -\n\nInput: 00011\nOutput: 111\n\nInput: 11\nOutput: 000\n\nInput: 00100\nOutput: -\n\nInput: 1\nOutput: 000\n\nInput: 00\nOutput:","000","000","1"
"-o+o-o","6","H","davinci","WS","Input: 1\nOutput: 010\n\nInput: 1111\nOutput:","010","1111","0"
"-o+o-o","6","H","davinci","WS","Input: 1\nOutput: 010\n\nInput: 11\nOutput:","010","011","0"
"-o+o-o","6","H","davinci","WS","Input: 1\nOutput: 010\n\nInput: 00\nOutput:","-","000","0"
"-o+o-o","6","H","davinci","WS","Input: 1\nOutput: 010\n\nInput: 11110\nOutput:","010","0101","0"
"-o+o-o","6","H","davinci","WS","Input: 1\nOutput: 010\n\nInput: 0000\nOutput:","-","0000","0"
"-o+o-o","6","H","davinci","AS I","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 1111\nOutput:","010","-","0"
"-o+o-o","6","H","davinci","AS I","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 11\nOutput:","010","-","0"
"-o+o-o","6","H","davinci","AS I","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
"-o+o-o","6","H","davinci","AS I","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 11110\nOutput:","010","-","0"
"-o+o-o","6","H","davinci","AS I","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 0000\nOutput:","-","-","1"
"-o+o-o","6","H","davinci","AS II","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 110\nOutput: 010\n\nInput: 10\nOutput: 010\n\nInput: 1110\nOutput: 010\n\nInput: 1111\nOutput:","010","010","1"
"-o+o-o","6","H","davinci","AS II","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 110\nOutput: 010\n\nInput: 10\nOutput: 010\n\nInput: 1110\nOutput: 010\n\nInput: 11\nOutput:","010","-","0"
"-o+o-o","6","H","davinci","AS II","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 110\nOutput: 010\n\nInput: 10\nOutput: 010\n\nInput: 1110\nOutput: 010\n\nInput: 00\nOutput:","-","-","1"
"-o+o-o","6","H","davinci","AS II","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 110\nOutput: 010\n\nInput: 10\nOutput: 010\n\nInput: 1110\nOutput: 010\n\nInput: 11110\nOutput:","010","010","1"
"-o+o-o","6","H","davinci","AS II","Input: 1\nOutput: 010\n\nInput: -\nOutput: 1\n\nInput: 0\nOutput: -\n\nInput: 110\nOutput: 010\n\nInput: 10\nOutput: 010\n\nInput: 1110\nOutput: 010\n\nInput: 0000\nOutput:","-","-","1"
">-ooo","5","H","davinci","WS","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 000\nOutput:","-","-","1"
">-ooo","5","H","davinci","WS","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 11\nOutput:","000","-","0"
">-ooo","5","H","davinci","WS","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput:","111","-","0"
">-ooo","5","H","davinci","WS","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 010\nOutput:","000","-","0"
">-ooo","5","H","davinci","WS","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 011\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS I","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 000\nOutput:","-","111","0"
">-ooo","5","H","davinci","AS I","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 11\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS I","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 0\nOutput:","111","111","1"
">-ooo","5","H","davinci","AS I","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 010\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS I","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 011\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS II","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 000\nOutput:","-","000","0"
">-ooo","5","H","davinci","AS II","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 11\nOutput:","000","000","1"
">-ooo","5","H","davinci","AS II","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 0\nOutput:","111","000","0"
">-ooo","5","H","davinci","AS II","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 010\nOutput:","000","-","0"
">-ooo","5","H","davinci","AS II","Input: -\nOutput: 111\n\nInput: 10\nOutput: -\n\nInput: 1\nOutput: 111\n\nInput: 01\nOutput: 000\n\nInput: 101\nOutput: -\n\nInput: 110\nOutput: 000\n\nInput: 111\nOutput: 000\n\nInput: 011\nOutput:","000","000","1"
"-ooo-o","6","H","davinci","WS","Input: -\nOutput: 1110\n\nInput: 11\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","WS","Input: -\nOutput: 1110\n\nInput: 110\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","WS","Input: -\nOutput: 1110\n\nInput: 00\nOutput:","-","0000","0"
"-ooo-o","6","H","davinci","WS","Input: -\nOutput: 1110\n\nInput: 111\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","WS","Input: -\nOutput: 1110\n\nInput: 0\nOutput:","-","0","0"
"-ooo-o","6","H","davinci","AS I","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 11\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","AS I","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 110\nOutput:","000","010","0"
"-ooo-o","6","H","davinci","AS I","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 00\nOutput:","-","-","1"
"-ooo-o","6","H","davinci","AS I","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 111\nOutput:","000","-","0"
"-ooo-o","6","H","davinci","AS I","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 0\nOutput:","-","-","1"
"-ooo-o","6","H","davinci","AS II","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 11\nOutput:","000","000","1"
"-ooo-o","6","H","davinci","AS II","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 110\nOutput:","000","000","1"
"-ooo-o","6","H","davinci","AS II","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 00\nOutput:","-","000","0"
"-ooo-o","6","H","davinci","AS II","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 111\nOutput:","000","000","1"
"-ooo-o","6","H","davinci","AS II","Input: -\nOutput: 1110\n\nInput: 01\nOutput: -\n\nInput: 101\nOutput: 000\n\nInput: 1101\nOutput: 000\n\nInput: 1\nOutput: 000\n\nInput: 10\nOutput: 000\n\nInput: 0\nOutput:","-","000","0"
"+[o>o]","6","H","davinci","WS","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 0\nOutput:","1","0","0"
"+[o>o]","6","H","davinci","WS","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 1011\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","WS","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 1100\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","WS","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 1101\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","WS","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 011\nOutput:","11111","-","0"
"+[o>o]","6","H","davinci","AS I","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 0\nOutput:","1","-","0"
"+[o>o]","6","H","davinci","AS I","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1011\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","AS I","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1100\nOutput:","-","11101","0"
"+[o>o]","6","H","davinci","AS I","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1101\nOutput:","-","11101","0"
"+[o>o]","6","H","davinci","AS I","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 011\nOutput:","11111","11101","0"
"+[o>o]","6","H","davinci","AS II","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 0\nOutput:","1","0","0"
"+[o>o]","6","H","davinci","AS II","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 1011\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","AS II","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 1100\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","AS II","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 1101\nOutput:","-","-","1"
"+[o>o]","6","H","davinci","AS II","Input: 00\nOutput: 100\n\nInput: 10\nOutput: -\n\nInput: 01\nOutput: 111\n\nInput: 010\nOutput: 11100\n\nInput: 1010\nOutput: -\n\nInput: -\nOutput: 0\n\nInput: 11\nOutput: -\n\nInput: 011\nOutput:","11111","-","0"
">oo>o","5","H","davinci","WS","Input: 110\nOutput: 110\n\nInput: 1111\nOutput:","111","111","1"
">oo>o","5","H","davinci","WS","Input: 110\nOutput: 110\n\nInput: 1011\nOutput:","001","111","0"
">oo>o","5","H","davinci","WS","Input: 110\nOutput: 110\n\nInput: 1\nOutput:","-","1","0"
">oo>o","5","H","davinci","WS","Input: 110\nOutput: 110\n\nInput: 0\nOutput:","-","0","0"
">oo>o","5","H","davinci","WS","Input: 110\nOutput: 110\n\nInput: 111\nOutput:","111","111","1"
">oo>o","5","H","davinci","AS I","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1111\nOutput:","111","111","1"
">oo>o","5","H","davinci","AS I","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1011\nOutput:","001","111","0"
">oo>o","5","H","davinci","AS I","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1\nOutput:","-","0","0"
">oo>o","5","H","davinci","AS I","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 0\nOutput:","-","0","0"
">oo>o","5","H","davinci","AS I","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 111\nOutput:","111","111","1"
">oo>o","5","H","davinci","AS II","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 1111\nOutput:","111","111","1"
">oo>o","5","H","davinci","AS II","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 1011\nOutput:","001","111","0"
">oo>o","5","H","davinci","AS II","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 1\nOutput:","-","1","0"
">oo>o","5","H","davinci","AS II","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 0\nOutput:","-","0","0"
">oo>o","5","H","davinci","AS II","Input: 110\nOutput: 110\n\nInput: 01101\nOutput: 111\n\nInput: 110\nOutput: 110\n\nInput: 1101\nOutput: 110\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput: 111\n\nInput: 111\nOutput:","111","111","1"
">>oo<o","6","H","davinci","WS","Input: 110\nOutput: 001\n\nInput: 1\nOutput: -\n\nInput: 0011\nOutput:","110","0001","0"
">>oo<o","6","H","davinci","WS","Input: 110\nOutput: 001\n\nInput: 1\nOutput: -\n\nInput: 111\nOutput:","111","000","0"
">>oo<o","6","H","davinci","WS","Input: 110\nOutput: 001\n\nInput: 1\nOutput: -\n\nInput: 00011\nOutput:","000","0001","0"
">>oo<o","6","H","davinci","WS","Input: 110\nOutput: 001\n\nInput: 1\nOutput: -\n\nInput: 0100\nOutput:","001","0001","0"
